Mesh;Loadcase;LOAD_N;SIG_0_ABS;SIG_0;sigma0;m;V_mesh;A_mesh;Pf_mesh;S_mesh;VF_Gauss26;PF_Gauss26
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;29;0.0096836174;;0.8217742619114037;119.56651;0.0096836174;0.8217742619114037
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;30;0.00919382832;;0.8588406741020558;119.56651;0.00919382832;0.8588406741020558
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;31;0.00874389896;;0.8920827061578441;119.56651;0.00874389896;0.8920827061578441
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;32;0.00832926296;;0.9208004017179848;119.56651;0.00832926296;0.9208004017179848
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;33;0.00794622208;;0.9445635057874404;119.56651;0.00794622208;0.9445635057874404
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;34;0.00759144688;;0.9632666745913444;119.56651;0.00759144688;0.9632666745913444
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;35;0.00726205904;;0.9771579004479496;119.56651;0.00726205904;0.9771579004479496
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;36;0.00695558404;;0.98680480966505;119.56651;0.00695558404;0.98680480966505
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;37;0.00666981332;;0.9930019137124476;119.56651;0.00666981332;0.9930019137124476
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;38;0.0064028846;;0.9966392447572558;119.56651;0.0064028846;0.9966392447572558
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;39;0.00615302752;;0.9985616709097924;119.56651;0.00615302752;0.9985616709097924
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;40;0.0059188176;;0.9994616039191664;119.56651;0.0059188176;0.9994616039191664
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;41;0.00569884248;;0.999827514025692;119.56651;0.00569884248;0.999827514025692
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;42;0.0054919636;;0.9999538935933348;119.56651;0.0054919636;0.9999538935933348
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;43;0.00529709272;;0.9999900165973988;119.56651;0.00529709272;0.9999900165973988
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;44;0.00511326548;;0.9999983083511732;119.56651;0.00511326548;0.9999983083511732
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;45;0.00493968092;;0.9999997845896356;119.56651;0.00493968092;0.9999997845896356
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;46;0.0047754878;;0.9999999803311688;119.56651;0.0047754878;0.9999999803311688
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;47;0.00462001096;;0.999999998781222;119.56651;0.00462001096;0.999999998781222
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;48;0.00447261704;;0.99999999995194;119.56651;0.00447261704;0.99999999995194
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;49;0.00433277852;;0.9999999999988816;119.56651;0.00433277852;0.9999999999988816
12x12;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;50;0.00419988668;;0.999999999999986;119.56651;0.00419988668;0.999999999999986
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;1;;2129.773924;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;2;;1489.676392;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;3;;1132.52112;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;4;;908.702272;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;5;;757.297608;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;6;;648.772032;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;7;;567.385436;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;8;;504.140748;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;9;;453.585512;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;10;;412.244964;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;11;;377.8056032;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;12;;348.670044;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;13;;323.6992492;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;14;;302.0588072;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;15;;283.1237488;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;16;;266.4166872;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;17;;251.5656432;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;18;;238.2779388;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;19;;226.3191224;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;20;;215.4990844;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;21;;205.6626892;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;22;;196.68161;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;23;;188.4491576;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;24;;180.8748476;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;25;;173.8832704;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;26;;167.4097748;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;27;;161.398346;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;28;;155.8014832;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;29;;150.5779724;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;30;;145.6911012;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;31;;141.1101228;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;32;;136.8062744;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;33;;132.7558136;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;34;;128.9367524;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;35;;125.3298796;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;36;;121.917946;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;37;;118.6855928;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;38;;115.6188964;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;39;;112.70562;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;40;;109.9343796;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;41;;107.2951356;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;42;;104.7785948;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;43;;102.3763884;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;44;;100.0810396;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;45;;97.8854828;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;46;;95.7833176;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;47;;93.7687912;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;48;;91.83638;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;49;;89.9813536;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.310364;50;;88.199028;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;1;;2130.734864;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;2;;1489.73938;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;3;;1132.5531;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;4;;908.743896;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;5;;757.3515;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;6;;648.836548;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;7;;567.458376;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;8;;504.21994;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;9;;453.668336;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;10;;412.330048;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;11;;377.8919372;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;12;;348.7565612;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;13;;323.7851256;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;14;;302.1435548;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;15;;283.2079164;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;16;;266.499878;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;17;;251.6480408;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;18;;238.3592528;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;19;;226.3995668;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;20;;215.57843;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;21;;205.7411956;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;22;;196.7591856;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;23;;188.5255736;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;24;;180.950592;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;25;;173.9585268;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;26;;167.4841004;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;27;;161.4721376;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;28;;155.8747712;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;29;;150.6505128;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;30;;145.763382;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;31;;141.1815032;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;32;;136.8774872;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;33;;132.8266144;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;34;;129.0070496;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;35;;125.3998108;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;36;;121.987564;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;37;;118.7547072;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;38;;115.6878356;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;39;;112.7740632;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;40;;110.002678;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;41;;107.3631896;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;42;;104.8464584;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;43;;102.4440688;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;44;;100.1485368;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;45;;97.9527588;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;46;;95.8503876;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;47;;93.8356172;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;48;;91.9031448;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;49;;90.0479204;1.0;911.310364;;1.0
12x18x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.310364;50;;88.2654268;1.0;911.310364;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;1;;212926.6876;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;2;;149154.2656;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;3;;113372.5704;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;4;;90925.7032;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;5;;75744.5312;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;6;;64870.0116;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;7;;56720.9608;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;8;;50392.328;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;9;;45335.7772;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;10;;41202.1484;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;11;;37759.1992;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;12;;34846.79296;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;13;;32350.85548;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;14;;30187.85352;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;15;;28295.33204;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;16;;26625.48048;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;17;;25141.16212;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;18;;23813.09376;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;19;;22617.83592;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;20;;21536.41016;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;21;;20553.27928;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;22;;19655.65236;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;23;;18832.82032;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;24;;18075.80664;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;25;;17377.03908;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;26;;16730.01172;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;27;;16129.20508;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;28;;15569.83888;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;29;;15047.7754;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;30;;14559.375;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;31;;14101.50196;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;32;;13671.39256;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;33;;13266.57616;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;34;;12884.88768;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;35;;12524.41408;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;36;;12183.4248;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;37;;11860.38184;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;38;;11553.89452;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;39;;11262.7334;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;40;;10985.77832;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;41;;10722.0166;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;42;;10470.52148;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;43;;10230.45116;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;44;;10001.06248;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;45;;9781.64452;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;46;;9571.56348;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;47;;9370.23048;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;48;;9177.11524;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;49;;8991.73632;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-AVG;3.45;False;1.0;910.654358;50;;8813.60644;1.0;910.654358;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;1;;212978.2968;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;2;;149153.4532;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;3;;113369.8672;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;4;;90922.0236;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;5;;75740.3828;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;6;;64865.7892;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;7;;56716.6092;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;8;;50387.9572;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;9;;45331.4024;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;10;;41197.8244;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;11;;37754.95704;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;12;;34842.59376;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;13;;32346.72852;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;14;;30183.81248;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;15;;28291.33008;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;16;;26621.50584;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;17;;25137.22264;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;18;;23809.1836;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;19;;22613.9668;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;20;;21532.5586;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;21;;20549.47072;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;22;;19651.84572;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;23;;18829.05664;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;24;;18072.0508;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;25;;17373.29492;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;26;;16726.2832;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;27;;16125.48732;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;28;;15566.14452;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;29;;15044.0664;1.0;910.654297;;1.0
12x18x6;POR-50.8x10.0x1.5-PIA-A-RAW;3.45;False;1.0;910.654297;30;;14555.7002;1.0;910.654297;;1.0
